feature_id_base,feature_id_ft,cosine_sim,freq_base,freq_ft,freq_shift,category
1022,2191,0.23084596,1.7036646e-05,0.018552907,0.018535871,new_dead
1023,4758,0.9992368,0.03541919,0.061229706,0.025810517,stable
1024,5116,0.9990136,0.03596436,0.07124725,0.03528289,stable
1025,5831,0.15807639,0.0,0.017189976,0.017189976,new_dead
1026,5183,0.17819798,0.0003066596,0.11010784,0.10980118,new_dead
1027,1912,0.20268464,8.518323e-05,0.00010221988,1.7036647e-05,new_dead
1028,561,0.96023774,0.10801233,0.07761896,-0.030393377,stable
1029,5116,0.99897856,0.045590065,0.07124725,0.025657184,stable
1030,1075,0.18993407,1.7036646e-05,0.022948362,0.022931326,new_dead
1031,2782,0.18062024,0.0001874031,0.09337786,0.093190454,new_dead
1032,2435,0.17791492,0.0,6.814658e-05,6.814658e-05,new_dead
1033,686,0.2222,1.7036646e-05,0.038213197,0.03819616,new_dead
1034,4320,0.9988306,0.020938037,0.023544645,0.002606608,stable
1035,3033,0.18396871,1.7036646e-05,0.00011925652,0.00010221987,new_dead
1036,5573,0.2652464,0.00011925652,0.00787093,0.007751674,new_dead
1037,418,0.9776536,0.016218888,0.009421265,-0.006797623,stable
1038,1744,0.9772439,0.4913539,0.50121814,0.009864241,stable
1039,1743,0.99899673,0.044056766,0.07813006,0.034073293,stable
1040,5185,0.9989518,0.054994293,0.07727823,0.022283934,stable
1041,2186,0.96953225,0.47046697,0.60894084,0.13847387,stable
1042,4174,0.98646724,0.706663,0.72441524,0.01775223,stable
1043,6081,0.17565626,3.407329e-05,0.0075983442,0.007564271,new_dead
1044,1175,0.16671911,1.7036646e-05,0.0910268,0.09100976,new_dead
1045,3731,0.9965666,0.38659558,0.479786,0.09319043,stable
1046,333,0.9813043,0.00792204,0.005196177,-0.0027258634,stable
1047,4870,0.99888986,0.068742864,0.087432064,0.0186892,stable
1048,1588,0.99866635,0.060514167,0.048707772,-0.011806395,stable
1049,2144,0.28567266,0.0,0.01899586,0.01899586,new_dead
1050,4583,0.9987376,0.025589041,0.030614853,0.0050258115,stable
1051,906,0.25196198,0.00025554968,0.17597151,0.17571595,new_dead
1052,3924,0.21280323,5.110994e-05,5.110994e-05,0.0,new_dead
1053,4647,0.17482194,0.0,0.024907576,0.024907576,new_dead
1054,2393,0.99902517,0.04303457,0.061093412,0.018058844,stable
1055,2210,0.98973787,0.74359846,0.78109616,0.0374977,stable
1056,6061,0.1438103,0.00011925652,0.05678314,0.056663882,new_dead
1057,4618,0.994434,0.6120415,0.6952826,0.083241105,stable
1058,4099,0.18153137,3.407329e-05,0.00011925652,8.518323e-05,new_dead
1059,4408,0.9480388,0.2798269,0.2135714,-0.06625551,stable
1060,3357,0.16748938,0.0,0.0,0.0,new_dead
1061,4274,0.22393417,0.00017036646,0.15407942,0.15390906,new_dead
1062,2587,0.12326443,5.110994e-05,3.407329e-05,-1.7036647e-05,new_dead
1063,3255,0.9989799,0.041722745,0.058946796,0.017224051,stable
1064,2357,0.1545042,6.814658e-05,0.064994805,0.06492666,new_dead
1065,4568,0.995748,0.09589928,0.06835102,-0.027548254,stable
1066,5185,0.99839234,0.1006525,0.07727823,-0.023374274,stable
1067,1148,0.99881417,0.029473398,0.03281258,0.0033391826,stable
1068,4447,0.98763275,0.29911238,0.3294206,0.030308217,stable
1069,5316,0.87626284,0.07990187,0.137145,0.05724313,drifted
1070,2407,0.16142228,0.0,0.022726886,0.022726886,new_dead
1071,1498,0.9990509,0.040768694,0.051195122,0.010426428,stable
1072,1863,0.17768475,5.110994e-05,0.07656269,0.07651158,new_dead
1073,5961,0.99896383,0.05577798,0.051126976,-0.0046510026,stable
1074,757,0.19869713,0.0,0.03601547,0.03601547,new_dead
1075,2947,0.8864549,0.025895702,0.01361228,-0.012283422,drifted
1076,5625,0.99728215,0.42317325,0.4570421,0.03386885,stable
1077,4164,0.19513273,3.407329e-05,0.0016695913,0.001635518,new_dead
1078,1674,0.99232835,0.6498799,0.727107,0.077227116,stable
1079,1464,0.16810998,3.407329e-05,5.110994e-05,1.7036647e-05,new_dead
1080,893,0.99367905,0.65320206,0.75460416,0.101402104,stable
1081,3707,0.99425983,0.590882,0.69914985,0.10826784,stable
1082,4384,0.9800688,0.4263591,0.5029388,0.07657972,stable
1083,4664,0.9990934,0.028212685,0.0476515,0.019438814,stable
1084,5012,0.9983677,0.03652657,0.038792443,0.0022658743,stable
1085,3202,0.21881665,0.0,0.020495085,0.020495085,new_dead
1086,3314,0.28721637,6.814658e-05,0.06484147,0.06477333,new_dead
1087,1883,0.99883974,0.048520368,0.0641089,0.015588533,stable
1088,4999,0.9877316,0.72620404,0.8291054,0.10290134,stable
1089,4164,0.21978205,0.0,0.0016695913,0.0016695913,new_dead
1090,406,0.27748364,0.0,0.010937527,0.010937527,new_dead
1091,650,0.17275971,8.518323e-05,0.00027258633,0.0001874031,new_dead
1092,5185,0.99883157,0.08192923,0.07727823,-0.0046510026,stable
1093,4515,0.19413835,8.518323e-05,0.0056050564,0.005519873,new_dead
1094,1028,0.9926418,0.62112206,0.79474247,0.1736204,stable
1095,5827,0.23866081,0.0,0.0071894648,0.0071894648,new_dead
1096,3630,0.9855368,0.5775423,0.67260677,0.09506446,stable
1097,2929,0.23228732,0.0,0.003901392,0.003901392,new_dead
1098,472,0.998523,0.02148321,0.026151251,0.00466804,stable
1099,289,0.24476618,0.00045998945,0.05835051,0.057890523,new_dead
1100,750,0.15457512,6.814658e-05,0.15697566,0.15690751,new_dead
1101,1773,0.19404817,3.407329e-05,0.18021365,0.18017957,new_dead
1102,5667,0.2357341,1.7036646e-05,0.020103242,0.020086206,new_dead
1103,1441,0.98389447,0.4002249,0.43697292,0.03674802,stable
1104,221,0.9905909,0.43526927,0.5439631,0.10869381,stable
1105,4808,0.99211586,0.61388147,0.71935534,0.105473876,stable
1106,693,0.17606172,8.518323e-05,0.04635671,0.04627153,new_dead
1107,4456,0.99114865,0.7192531,0.82898617,0.109733045,stable
1108,4772,0.99865806,0.026236435,0.025759408,-0.00047702715,stable
1109,472,0.9986844,0.020443974,0.026151251,0.005707277,stable
1110,548,0.17643468,0.0,0.08230404,0.08230404,new_dead
1111,5298,0.9391948,0.0324037,0.026832717,-0.0055709835,stable
1112,3202,0.20995083,0.0,0.020495085,0.020495085,new_dead
1113,4517,0.19934933,0.0,5.110994e-05,5.110994e-05,new_dead
1114,326,0.9727876,0.6542242,0.73003733,0.075813115,stable
1115,316,0.17609355,1.7036646e-05,0.044942673,0.044925638,new_dead
1116,1879,0.94376934,0.024175001,0.0100856945,-0.014089307,stable
1117,5648,0.20826389,8.518323e-05,3.407329e-05,-5.110994e-05,new_dead
1118,2393,0.9989437,0.06048009,0.061093412,0.0006133206,stable
1119,5912,0.16207953,1.7036646e-05,0.00010221988,8.518323e-05,new_dead
1120,3797,0.9878727,0.682931,0.7284529,0.045521915,stable
1121,3089,0.28476644,8.518323e-05,0.14997359,0.1498884,new_dead
1122,3723,0.9371388,0.0047191507,0.004276198,-0.00044295285,stable
1123,184,0.15085903,0.0,1.7036646e-05,1.7036646e-05,new_dead
1124,4325,0.95116746,0.016287033,0.020835819,0.004548786,stable
1125,2693,0.9989835,0.055590574,0.05496022,-0.00063035265,stable
1126,5994,0.9694146,0.029609691,0.019489923,-0.010119768,stable
1127,3202,0.92580694,0.017752185,0.020495085,0.0027428996,stable
1128,5116,0.998937,0.07124725,0.07124725,0.0,stable
1129,1863,0.23363584,0.00017036646,0.07656269,0.07639232,new_dead
1130,5802,0.93342406,0.011005674,0.011891578,0.00088590477,stable
1131,4772,0.9987285,0.024669062,0.025759408,0.0010903459,stable
1132,4269,0.9991206,0.038230233,0.07429681,0.036066577,stable
1133,2178,0.21368894,6.814658e-05,0.011005674,0.010937527,new_dead
1134,2186,0.97579116,0.5531629,0.60894084,0.055777967,stable
1135,4758,0.9990763,0.023255022,0.061229706,0.037974685,stable
1136,4899,0.15939823,3.407329e-05,0.016729986,0.016695913,new_dead
1137,4099,0.16162616,1.7036646e-05,0.00011925652,0.00010221987,new_dead
1138,234,0.99841374,0.04160349,0.04519822,0.00359473,stable
1139,5252,0.17071462,3.407329e-05,3.407329e-05,0.0,new_dead
1140,4761,0.16592559,6.814658e-05,0.18489872,0.18483058,new_dead
1141,390,0.21757881,3.407329e-05,0.01945585,0.019421777,new_dead
1142,3715,0.9523058,0.008143516,0.0071894648,-0.0009540515,stable
1143,2339,0.20274639,0.00013629317,3.407329e-05,-0.00010221987,new_dead
1144,3192,0.9990349,0.030665962,0.047021143,0.016355181,stable
1145,448,0.3086319,8.518323e-05,0.016729986,0.016644804,new_dead
1146,5041,0.16929263,1.7036646e-05,0.0002214764,0.00020443976,new_dead
1147,6013,0.30014873,0.0002214764,0.016338143,0.016116668,new_dead
1148,4665,0.2770784,0.0,0.012896741,0.012896741,new_dead
1149,4639,0.9809034,0.658739,0.7839072,0.1251682,stable
1150,1773,0.16613695,0.0,0.18021365,0.18021365,new_dead
1151,4958,0.15398598,1.7036646e-05,6.814658e-05,5.1109935e-05,new_dead
1152,6090,0.53794986,0.0,0.0117723225,0.0117723225,drifted
1153,1514,0.87750214,0.02727567,0.023612792,-0.0036628786,drifted
1154,5185,0.9989697,0.059696406,0.07727823,0.01758182,stable
1155,5969,0.9990219,0.0558802,0.08531952,0.029439319,stable
1156,4329,0.15441489,0.0,1.7036646e-05,1.7036646e-05,new_dead
1157,3597,0.20729193,1.7036646e-05,0.00011925652,0.00010221987,new_dead
1158,1759,0.9907535,0.70180756,0.7738215,0.072013915,stable
1159,5802,0.31651068,3.407329e-05,0.011891578,0.011857505,new_dead
1160,5212,0.17319152,8.518323e-05,0.0001874031,0.00010221987,new_dead
1161,4503,0.23585737,0.0001533298,0.027394926,0.027241597,new_dead
1162,1148,0.99881965,0.023851303,0.03281258,0.008961277,stable
1163,5312,0.985659,0.6895923,0.75595003,0.06635773,stable
1164,5160,0.21858278,3.407329e-05,0.0033051092,0.0032710359,new_dead
1165,119,0.19034576,0.00010221988,1.7036646e-05,-8.518323e-05,new_dead
1166,2723,0.9989404,0.05180844,0.05501133,0.003202889,stable
1167,4174,0.98817295,0.68240285,0.72441524,0.042012393,stable
1168,3614,0.97149616,0.03337479,0.032982945,-0.00039184466,stable
1169,4385,0.9834897,0.6028928,0.614597,0.0117042065,stable
1170,5023,0.1658665,0.0,0.030904476,0.030904476,new_dead
1171,1006,0.18550739,5.110994e-05,8.518323e-05,3.407329e-05,new_dead
1172,2617,0.2193841,3.407329e-05,0.07969743,0.07966336,new_dead
1173,4240,0.9405004,0.06591478,0.08705726,0.021142483,stable
1174,4331,0.1951232,0.00010221988,0.06673254,0.06663032,new_dead
1175,4814,0.18026906,3.407329e-05,0.00011925652,8.518323e-05,new_dead
1176,5994,0.23481894,1.7036646e-05,0.019489923,0.019472888,new_dead
1177,5920,0.2052505,3.407329e-05,0.0055198735,0.0054858,new_dead
1178,3501,0.99095035,0.5865547,0.6719594,0.085404694,stable
1179,2188,0.99527425,0.5615449,0.7293899,0.16784501,stable
1180,1690,0.9869652,0.41894814,0.43053308,0.011584938,stable
1181,1967,0.9844959,0.0094894115,0.007019098,-0.0024703136,stable
1182,4950,0.99721354,0.3335094,0.40077007,0.06726068,stable
1183,161,0.98141104,0.6975825,0.78905225,0.091469765,stable
1184,5301,0.97440434,0.33383307,0.3783839,0.044550836,stable
1185,472,0.99856377,0.01335673,0.026151251,0.012794521,stable
1186,2393,0.998999,0.060122322,0.061093412,0.00097109005,stable
1187,5361,0.9962766,0.48442,0.6329455,0.14852548,stable
1188,4628,0.9990551,0.031381503,0.052046955,0.020665452,stable
1189,2393,0.99900573,0.04196126,0.061093412,0.019132152,stable
1190,2144,0.90902615,0.020341756,0.01899586,-0.0013458952,stable
1191,1913,0.98155355,0.40923727,0.44424757,0.035010308,stable
1192,5114,0.25209698,0.00010221988,0.022812068,0.022709848,new_dead
1193,4213,0.9642782,0.036696937,0.03320442,-0.0034925155,stable
1194,2287,0.9892696,0.43632555,0.58478284,0.14845729,stable
1195,1772,0.18257275,3.407329e-05,6.814658e-05,3.407329e-05,new_dead
1196,1824,0.25241482,0.0001874031,0.023186876,0.022999473,new_dead
1197,2876,0.99901545,0.037753206,0.056714993,0.018961787,stable
1198,858,0.20769386,0.00013629317,0.041671637,0.041535344,new_dead
1199,712,0.1775105,1.7036646e-05,0.05703869,0.057021655,new_dead
1200,4384,0.9642955,0.4032063,0.5029388,0.09973252,stable
1201,448,0.28749192,1.7036646e-05,0.016729986,0.01671295,new_dead
1202,6013,0.16252115,0.0,0.016338143,0.016338143,new_dead
1203,5030,0.24511209,3.407329e-05,0.102765046,0.102730975,new_dead
1204,472,0.9985969,0.01366339,0.026151251,0.012487861,stable
1205,4758,0.99916255,0.025452748,0.061229706,0.035776958,stable
1206,1216,0.14223719,0.0,3.407329e-05,3.407329e-05,new_dead
1207,5116,0.9990596,0.04647597,0.07124725,0.02477128,stable
1208,234,0.9984031,0.045743395,0.04519822,-0.0005451739,stable
1209,1916,0.9923138,0.5590916,0.7100363,0.15094465,stable
1210,210,0.91485035,0.028366016,0.01599741,-0.012368606,stable
1211,90,0.14683267,8.518323e-05,5.110994e-05,-3.407329e-05,new_dead
1212,4164,0.29662904,0.0020103243,0.0016695913,-0.00034073298,new_dead
1213,1271,0.18153796,0.0001533298,0.018604018,0.018450689,new_dead
1214,3762,0.9953975,0.19081043,0.15762305,-0.033187374,stable
1215,2393,0.99900144,0.043545667,0.061093412,0.017547745,stable
1216,2829,0.20150267,1.7036646e-05,0.12164165,0.12162461,new_dead
1217,2693,0.9992131,0.040666472,0.05496022,0.014293749,stable
1218,921,0.18947546,6.814658e-05,8.518323e-05,1.7036647e-05,new_dead
1219,1148,0.99889034,0.027820842,0.03281258,0.004991738,stable
1220,5994,0.23011595,1.7036646e-05,0.019489923,0.019472888,new_dead
1221,3957,0.8620944,0.022675775,0.008637579,-0.014038196,drifted
1222,4331,0.30177268,3.407329e-05,0.06673254,0.06669847,new_dead
1223,5286,0.99474233,0.43770552,0.5294308,0.09172529,stable
1224,5116,0.9990025,0.043460485,0.07124725,0.027786765,stable
1225,4996,0.9289211,0.08905055,0.123651974,0.034601428,stable
1226,1964,0.97965676,0.6914493,0.81096137,0.11951208,stable
1227,548,0.8350651,0.069952466,0.08230404,0.0123515725,drifted
1228,2617,0.19303304,5.110994e-05,0.07969743,0.07964632,new_dead
1229,2410,0.18731508,0.00013629317,0.056323152,0.05618686,new_dead
1230,2796,0.15635207,0.0,5.110994e-05,5.110994e-05,new_dead
1231,3167,0.19344918,3.407329e-05,0.011840469,0.011806396,new_dead
1232,1616,0.14884087,0.0,0.0,0.0,new_dead
1233,750,0.17278332,3.407329e-05,0.15697566,0.15694158,new_dead
1234,1787,0.20208275,0.0,0.013339694,0.013339694,new_dead
1235,4990,0.22074287,8.518323e-05,0.018144028,0.018058846,new_dead
1236,2495,0.3510167,0.00010221988,0.0014310783,0.0013288584,new_dead
1237,4032,0.9839961,0.5127008,0.568087,0.055386186,stable
1238,1683,0.98509645,0.54967034,0.6220761,0.072405756,stable
1239,4935,0.99035674,0.5400276,0.6704772,0.1304496,stable
1240,4482,0.9932452,0.598787,0.7078556,0.10906857,stable
1241,2102,0.168431,3.407329e-05,0.0,-3.407329e-05,new_dead
1242,5961,0.99901533,0.040819805,0.051126976,0.01030717,stable
1243,649,0.23150739,1.7036646e-05,0.015929263,0.015912227,new_dead
1244,561,0.19902055,3.407329e-05,0.07761896,0.077584885,new_dead
1245,5030,0.19202873,5.110994e-05,0.102765046,0.102713935,new_dead
1246,408,0.8860556,0.026560131,0.027752696,0.0011925641,drifted
1247,472,0.9985354,0.020597305,0.026151251,0.005553946,stable
1248,2354,0.23078313,1.7036646e-05,0.041518304,0.04150127,new_dead
1249,3480,0.9605653,0.04419306,0.03357923,-0.010613829,stable
1250,2234,0.18774584,3.407329e-05,0.0072746477,0.0072405743,new_dead
1251,2876,0.9990093,0.036032505,0.056714993,0.020682488,stable
1252,2077,0.9990055,0.048350003,0.061127484,0.012777481,stable
1253,85,0.9895285,0.6600167,0.7440244,0.08400768,stable
1254,2390,0.9989539,0.10377021,0.10791011,0.0041399,stable
1255,4525,0.99654496,0.1728027,0.12494676,-0.047855943,stable
1256,5060,0.937641,0.1549994,0.11709287,-0.037906535,stable
1257,1990,0.98875946,0.6302707,0.7345691,0.10429835,stable
1258,1553,0.9882922,0.54200387,0.7558819,0.21387804,stable
1259,4664,0.99907005,0.030444486,0.0476515,0.017207013,stable
1260,1477,0.9933605,0.67190826,0.7496976,0.077789366,stable
1261,2210,0.99187845,0.70949113,0.78109616,0.07160503,stable
1262,412,0.18671805,0.0,0.028110465,0.028110465,new_dead
1263,5875,0.18917799,3.407329e-05,0.056544628,0.056510556,new_dead
1264,4084,0.20599815,1.7036646e-05,0.023255022,0.023237986,new_dead
1265,1699,0.9847464,0.6851798,0.768966,0.08378619,stable
1266,3673,0.9678066,0.44206688,0.49522123,0.05315435,stable
1267,472,0.99849623,0.021721723,0.026151251,0.0044295285,stable
1268,563,0.98634076,0.694107,0.78997225,0.09586525,stable
1269,2186,0.98191774,0.54471266,0.60894084,0.06422818,stable
1270,5454,0.16707581,3.407329e-05,0.059611224,0.059577152,new_dead
1271,4703,0.9951876,0.391451,0.53813654,0.14668554,stable
1272,3420,0.17686018,0.0,0.03678212,0.03678212,new_dead
1273,2367,0.9988887,0.023340205,0.031773344,0.008433139,stable
1274,1972,0.9990638,0.04860555,0.07894782,0.03034227,stable
1275,2317,0.9852904,0.5196688,0.6191117,0.0994429,stable
1276,1678,0.29658118,1.7036646e-05,0.010835307,0.01081827,new_dead
1277,71,0.22013447,5.110994e-05,0.06668143,0.06663032,new_dead
1278,3413,0.17204005,0.00010221988,0.0112271495,0.011124929,new_dead
1279,4122,0.98824733,0.031909637,0.029490434,-0.0024192035,stable
1280,3015,0.9613982,0.044857487,0.07538716,0.03052967,stable
1281,1972,0.9990091,0.036850266,0.07894782,0.042097554,stable
1282,5604,0.240322,1.7036646e-05,0.010903453,0.010886417,new_dead
1283,712,0.9571734,0.05867421,0.05703869,-0.0016355179,stable
1284,1888,0.99257857,0.6280389,0.7951003,0.16706139,stable
1285,4661,0.9951605,0.6588923,0.7838901,0.124997854,stable
1286,4331,0.1802477,0.0,0.06673254,0.06673254,new_dead
1287,569,0.9905054,0.68909824,0.7857812,0.096682966,stable
1288,3262,0.92105734,0.012521935,0.010204951,-0.0023169834,stable
1289,3774,0.997797,0.2600644,0.3003731,0.040308714,stable
1290,2393,0.99896425,0.04386936,0.061093412,0.017224051,stable
1291,4218,0.99878764,0.026798643,0.031211136,0.0044124927,stable
1292,611,0.95722616,0.39598277,0.44584903,0.04986626,stable
1293,1787,0.9793339,0.018740311,0.013339694,-0.0054006176,stable
1294,2723,0.9990139,0.050837353,0.05501133,0.0041739754,stable
1295,1863,0.17287585,1.7036646e-05,0.07656269,0.07654565,new_dead
1296,4197,0.9937623,0.66109,0.6688928,0.0078027844,stable
1297,4759,0.99886423,0.03301702,0.039729457,0.0067124367,stable
1298,2830,0.15990666,6.814658e-05,0.05189362,0.051825475,new_dead
1299,4807,0.2102186,3.407329e-05,0.03427773,0.03424366,new_dead
1300,4779,0.20246768,6.814658e-05,0.01894475,0.018876603,new_dead
1301,6126,0.98788375,0.73260987,0.8058504,0.07324052,stable
1302,1502,0.9814917,0.60476685,0.75375235,0.1489855,stable
1303,2210,0.99265057,0.6981617,0.78109616,0.08293444,stable
1304,5183,0.20342138,1.7036646e-05,0.11010784,0.1100908,new_dead
1305,2725,0.99901325,0.020631379,0.03930354,0.018672163,stable
1306,974,0.94170165,0.14711143,0.07477384,-0.07233759,stable
1307,2223,0.19581959,8.518323e-05,0.1286437,0.12855852,new_dead
1308,1972,0.9990338,0.049389236,0.07894782,0.029558584,stable
1309,2357,0.24696067,0.00025554968,0.064994805,0.06473926,new_dead
1310,4779,0.18784776,0.0,0.01894475,0.01894475,new_dead
1311,1160,0.19727609,0.0,0.012521935,0.012521935,new_dead
1312,4122,0.4160632,5.110994e-05,0.029490434,0.029439325,new_dead
1313,649,0.29384604,1.7036646e-05,0.015929263,0.015912227,new_dead
1314,4269,0.9990801,0.0466293,0.07429681,0.027667511,stable
1315,4218,0.99883217,0.023732048,0.031211136,0.0074790884,stable
1316,712,0.97210634,0.06860657,0.05703869,-0.0115678795,stable
1317,5413,0.17556086,0.0,0.00010221988,0.00010221988,new_dead
1318,5436,0.19446656,1.7036646e-05,0.19236077,0.19234374,new_dead
1319,1891,0.9983789,0.22982435,0.2738811,0.04405676,stable
1320,1596,0.21277982,5.110994e-05,0.24471438,0.24466327,new_dead
1321,4805,0.97381955,0.39271173,0.44501424,0.05230251,stable
1322,974,0.15624383,3.407329e-05,0.07477384,0.07473977,new_dead
1323,1043,0.9876778,0.33279383,0.4430039,0.11021006,stable
1324,4293,0.8077546,0.009438301,0.012334531,0.0028962297,drifted
1325,2882,0.19489756,3.407329e-05,0.020171389,0.020137316,new_dead
1326,3512,0.9848707,0.44997188,0.52265024,0.07267836,stable
1327,4781,0.99507844,0.5473193,0.6778711,0.13055182,stable
1328,139,0.96897364,0.04199533,0.020682488,-0.021312844,stable
1329,3805,0.3949021,0.00013629317,0.027497146,0.027360853,new_dead
1330,5436,0.21953574,6.814658e-05,0.19236077,0.19229263,new_dead
1331,3839,0.26638985,1.7036646e-05,0.018723274,0.018706238,new_dead
1332,3413,0.15544572,1.7036646e-05,0.0112271495,0.011210113,new_dead
1333,4758,0.9990628,0.046186347,0.061229706,0.015043359,stable
1334,2390,0.99900746,0.11699065,0.10791011,-0.009080537,stable
1335,1796,0.19157839,1.7036646e-05,0.060940083,0.060923047,new_dead
1336,2381,0.9867352,0.48447108,0.48336372,-0.0011073649,stable
1337,3663,0.95350385,0.44438386,0.2518868,-0.19249704,stable
1338,4320,0.9988455,0.020086205,0.023544645,0.0034584403,stable
1339,3597,0.15762915,1.7036646e-05,0.00011925652,0.00010221987,new_dead
1340,649,0.19204089,0.0,0.015929263,0.015929263,new_dead
1341,3413,0.15356612,8.518323e-05,0.0112271495,0.011141966,new_dead
1342,530,0.96912307,0.48704362,0.58011484,0.09307122,stable
1343,3205,0.22710446,8.518323e-05,0.022743922,0.02265874,new_dead
1344,4636,0.17723452,5.110994e-05,6.814658e-05,1.7036644e-05,new_dead
1345,472,0.99856234,0.014225599,0.026151251,0.011925652,stable
1346,548,0.24542291,0.00010221988,0.08230404,0.082201816,new_dead
1347,1261,0.16700305,5.110994e-05,0.009421265,0.009370155,new_dead
1348,3561,0.17894919,1.7036646e-05,0.0,-1.7036646e-05,new_dead
1349,5788,0.22931737,0.00011925652,0.13907014,0.13895088,new_dead
1350,3747,0.18334085,1.7036646e-05,3.407329e-05,1.7036646e-05,new_dead
1351,5007,0.26500094,6.814658e-05,0.025009796,0.02494165,new_dead
1352,3512,0.9860943,0.45985314,0.52265024,0.0627971,stable
1353,164,0.22169659,0.00010221988,0.06712438,0.06702216,new_dead
1354,1343,0.20523521,3.407329e-05,0.011261223,0.0112271495,new_dead
1355,3663,0.9190067,0.18239433,0.2518868,0.06949249,stable
1356,5301,0.9795129,0.32381552,0.3783839,0.05456838,stable
1357,677,0.991686,0.7004276,0.74237186,0.041944265,stable
1358,2920,0.14781521,0.0,0.012998961,0.012998961,new_dead
1359,3630,0.9836614,0.6452459,0.67260677,0.027360857,stable
1360,279,0.19056968,1.7036646e-05,0.00013629317,0.00011925652,new_dead
1361,5116,0.99903166,0.039525017,0.07124725,0.031722233,stable
1362,1393,0.22333482,0.0,0.019336592,0.019336592,new_dead
1363,472,0.998561,0.020341756,0.026151251,0.005809495,stable
1364,1484,0.1491059,5.110994e-05,0.03966131,0.0396102,new_dead
1365,2450,0.99573165,0.57430536,0.6776837,0.103378356,stable
1366,5116,0.9988848,0.08141813,0.07124725,-0.010170877,stable
1367,580,0.17593136,5.110994e-05,6.814658e-05,1.7036644e-05,new_dead
1368,5573,0.23354936,1.7036646e-05,0.00787093,0.007853894,new_dead
1369,4892,0.23811263,0.00017036646,0.029950423,0.029780056,new_dead
1370,406,0.20813307,3.407329e-05,0.010937527,0.010903453,new_dead
1371,3413,0.34944296,0.00011925652,0.0112271495,0.011107893,new_dead
1372,4674,0.984931,0.52394503,0.49624342,-0.027701616,stable
1373,2329,0.9666808,0.47849125,0.6356543,0.15716302,stable
1374,5116,0.9990256,0.033902925,0.07124725,0.037344325,stable
1375,729,0.9342445,0.05749868,0.030495595,-0.027003083,stable
1376,5802,0.32247096,0.0,0.011891578,0.011891578,new_dead
1377,4758,0.9991019,0.028774895,0.061229706,0.03245481,stable
1378,1874,0.9987932,0.05419357,0.056289077,0.0020955056,stable
1379,4595,0.17029485,1.7036646e-05,1.7036646e-05,0.0,new_dead
1380,1160,0.91056514,0.017905515,0.012521935,-0.00538358,stable
1381,5503,0.9692339,0.017871441,0.011039747,-0.0068316944,stable
1382,3249,0.9892488,0.72754997,0.7990187,0.07146871,stable
1383,1027,0.20582457,0.00010221988,0.00013629317,3.4073288e-05,new_dead
1384,5267,0.99678355,0.33478713,0.4241273,0.08934018,stable
1385,71,0.18427955,3.407329e-05,0.06668143,0.06664736,new_dead
1386,5165,0.1729376,8.518323e-05,0.017479599,0.017394416,new_dead
1387,6087,0.95818615,0.09555855,0.06663032,-0.028928228,stable
1388,4758,0.9992217,0.040359814,0.061229706,0.020869892,stable
1389,4301,0.9928314,0.5724483,0.7582159,0.18576759,stable
1390,2912,0.9796958,0.36720785,0.41242313,0.04521528,stable
1391,2868,0.2076866,3.407329e-05,5.110994e-05,1.7036647e-05,new_dead
1392,6106,0.17483468,3.407329e-05,0.031091878,0.031057805,new_dead
1393,3548,0.19478142,1.7036646e-05,0.023033544,0.023016509,new_dead
1394,906,0.9272968,0.35567406,0.17597151,-0.17970255,stable
1395,3723,0.23183396,0.00017036646,0.004276198,0.0041058315,new_dead
1396,3314,0.19247301,1.7036646e-05,0.06484147,0.06482443,new_dead
1397,3967,0.19606367,6.814658e-05,0.003850282,0.0037821354,new_dead
1398,4249,0.97940564,0.46815,0.6030121,0.1348621,stable
1399,6044,0.1569672,5.110994e-05,8.518323e-05,3.407329e-05,new_dead
1400,2747,0.8986,0.3040019,0.26800346,-0.035998434,drifted
1401,3179,0.99151105,0.5591427,0.67032385,0.11118114,stable
1402,1972,0.99902576,0.045981906,0.07894782,0.032965913,stable
1403,3219,0.228384,5.110994e-05,0.026236435,0.026185326,new_dead
1404,4397,0.16794688,5.110994e-05,0.0,-5.110994e-05,new_dead
1405,3286,0.99853694,0.050428472,0.04403973,-0.0063887425,stable
1406,4084,0.19040847,6.814658e-05,0.023255022,0.023186876,new_dead
1407,1972,0.99908334,0.057123873,0.07894782,0.021823946,stable
1408,2484,0.25052714,8.518323e-05,0.052541018,0.052455835,new_dead
1409,1883,0.99888015,0.050394397,0.0641089,0.0137145035,stable
1410,3306,0.15844777,0.0,0.017581819,0.017581819,new_dead
1411,1135,0.955474,0.42281547,0.43104416,0.008228689,stable
1412,2693,0.99919933,0.045300443,0.05496022,0.009659778,stable
1413,6012,0.9928215,0.4379781,0.56064194,0.122663856,stable
1414,4909,0.20474392,8.518323e-05,0.074177556,0.07409237,new_dead
1415,2410,0.21218951,0.00010221988,0.056323152,0.056220934,new_dead
1416,4269,0.9990866,0.025180163,0.07429681,0.04911665,stable
1417,6087,0.9631516,0.086938,0.06663032,-0.020307682,stable
1418,5762,0.9641775,0.038622078,0.022692813,-0.015929265,stable
1419,2504,0.98845786,0.5662981,0.665281,0.09898287,stable
1420,4889,0.20471534,0.00010221988,0.071468726,0.071366504,new_dead
1421,2575,0.16225156,5.110994e-05,3.407329e-05,-1.7036647e-05,new_dead
